nli_id,url,period_detected,live_status,problem,current_034,suggested_034,heading_rom,heading_heb,wikidata,batch_921,pipeline_result
987013617674405171,https://www.nli.org.il/he/authorities/987013617674405171,20250902-20250908,live,dms-missing-leading-zero,[] d=E60425 e=E60425 f=N430542 g=N430542,d=E0060425 e=E0060425 f=N0430542 g=N0430542,Carqueiranne (France),קרקייראן (צרפת),233848851 | Q823062,BEB 202508,skipped: no valid 034
987013617676105171,https://www.nli.org.il/he/authorities/987013617676105171,20250902-20250908,live,dms-missing-leading-zero,[] d=E22038 e=E22038 f=N491847 g=N491847,d=E0022038 e=E0022038 f=N0491847 g=N0491847,"Bury (Oise, France)","בורי (אויס, צרפת)",1443159474350927662822 | Q1339412,BEB 202508,skipped: no valid 034
987013617079505171,https://www.nli.org.il/he/authorities/987013617079505171,20250902-20250908,live,dms-missing-leading-zero,[geonames] d=E201734 e=E201734 f=N542641 g=N542641,d=E0201734 e=E0201734 f=N0542641 g=N0542641,"Kornevo (Kaliningradskai︠a︡ oblastʹ, Russia)","קורנבו (מחוז קלינינגרד, רוסיה)",238143700 | Q991636,BMC 202508,skipped: no valid 034
987013617669005171,https://www.nli.org.il/he/authorities/987013617669005171,20250902-20250908,live,dms-missing-leading-zero,[] d=E53519 e=E53519 f=N434544 g=N434544,d=E0053519 e=E0053519 f=N0434544 g=N0434544,Grambois (France),גרמבווה (צרפת),243888523 | Q623883,BEB 202508,skipped: no valid 034
987013617669205171,https://www.nli.org.il/he/authorities/987013617669205171,20250902-20250908,live,dms-missing-leading-zero,[] d=E30946 e=E30946 f=N472629 g=N472629,d=E0030946 e=E0030946 f=N0472629 g=N0472629,Ciez (France),סייז (צרפת),9918175417596804080009 | Q691784,BEB 202508,skipped: no valid 034
987013617669405171,https://www.nli.org.il/he/authorities/987013617669405171,20250902-20250908,live,dms-missing-leading-zero,[] d=E25239 e=E25239 f=N492616 g=N492616,d=E0025239 e=E0025239 f=N0492616 g=N0492616,Choisy-au-Bac (France),שואזי-או-בק (צרפת),244293654 | Q741010,BEB 202508,skipped: no valid 034
987013617669605171,https://www.nli.org.il/he/authorities/987013617669605171,20250902-20250908,live,dms-missing-leading-zero,[] d=E55101 e=E55101 f=N454910 g=N454910,d=E0055101 e=E0055101 f=N0454910 g=N0454910,Chindrieux (France),שינדריאה (צרפת),88171591066803230008 | Q841386,BEB 202508,skipped: no valid 034
987013617670305171,https://www.nli.org.il/he/authorities/987013617670305171,20250902-20250908,live,dms-missing-leading-zero,[] d=E42022 e=E42022 f=N461226 g=N461226,d=E0042022 e=E0042022 f=N0461226 g=N0461226,Chauffailles (France),שופיי (צרפת),985159474330127662433 | Q750710,BEB 202508,skipped: no valid 034
987013617673805171,https://www.nli.org.il/he/authorities/987013617673805171,20250902-20250908,live,dms-missing-leading-zero,[] d=E00400 e=E00400 f=N482700 g=N482700,d=E0000400 e=E0000400 f=N0482700 g=N0482700,Damigny (France),דאמיני (צרפת),4579158491037211920005 | Q195473,BEB 202508,skipped: no valid 034
987013617674805171,https://www.nli.org.il/he/authorities/987013617674805171,20250902-20250908,live,dms-missing-leading-zero,[] d=E23322 e=E23322 f=N431113 g=N431113,d=E0023322 e=E0023322 f=N0431113 g=N0431113,Capendu (France),קאפנדו (צרפת),172548478 | Q649915,BEB 202508,skipped: no valid 034
987013617676505171,https://www.nli.org.il/he/authorities/987013617676505171,20250902-20250908,live,dms-missing-leading-zero,[] d=E52829 e=E52829 f=N475707 g=N475707,d=E0052829 e=E0052829 f=N0475707 g=N0475707,Bonnecourt (France),בונקור (צרפת),8893175417619104080001 | Q1102941,BEB 202508,skipped: no valid 034
987013617676705171,https://www.nli.org.il/he/authorities/987013617676705171,20250902-20250908,live,dms-missing-leading-zero,[] d=E50221 e=E50221 f=N455712 g=N455712,d=E0050221 e=E0050221 f=N0455712 g=N0455712,Birieux (France),בירייה (צרפת),1368175417574504080000 | Q838480,BEB 202508,skipped: no valid 034
987013617681105171,https://www.nli.org.il/he/authorities/987013617681105171,20250902-20250908,live,dms-missing-leading-zero,[] d=E60237 e=E60237 f=N491004 g=N491004,d=E0060237 e=E0060237 f=N0491004 g=N0491004,Amanvillers (France),אמאנווילר (צרפת),4591175417566504080004 | Q22114,beb 202508,skipped: no valid 034
987013617669105171,https://www.nli.org.il/he/authorities/987013617669105171,20250902-20250908,live,dms-missing-leading-zero,[] d=E14713 e=E14713 f=N481931 g=N481931,d=E0014713 e=E0014713 f=N0481931 g=N0481931,Louville-la-Chenard (France),לוביל-לה-שנאר (צרפת),238786899 | Q477175,BEB 202508,skipped: no valid 034
987013617676205171,https://www.nli.org.il/he/authorities/987013617676205171,20250902-20250908,live,dms-missing-leading-zero,[] d=E24337 e=E24337 f=N502638 g=N502638,d=E0024337 e=E0024337 f=N0502638 g=N0502638,Bully-les-Mines (France),בולי-לה-מין (צרפת),16144647638126012948 | Q516081,BEB 202508,skipped: no valid 034
987013617677105171,https://www.nli.org.il/he/authorities/987013617677105171,20250902-20250908,live,dms-missing-leading-zero,[] d=E21033 e=E21033 f=N431514 g=N431514,d=E0021033 e=E0021033 f=N0431514 g=N0431514,"Alzonne (Aude, France)","אלזון (אוד, צרפת)",173423603 | Q196492,BEB 202508,skipped: no valid 034
987013617678005171,https://www.nli.org.il/he/authorities/987013617678005171,20250902-20250908,live,dms-missing-leading-zero,[] d=E23710 e=E23710 f=N502709 g=N502709,d=E0023710 e=E0023710 f=N0502709 g=N0502709,Barlin (France),בארלן (צרפת),296182572 | Q321965,BEB 202508,skipped: no valid 034
987013617672305171,https://www.nli.org.il/he/authorities/987013617672305171,20250902-20250908,live,dms-missing-leading-zero,[] d=E52246 e=E52246 f=N474241 g=N474241,d=E0052246 e=E0052246 f=N0474241 g=N0474241,"Chassigny (Haute-Marne, France)","שאסיני (הוט-מארן, צרפת)",22144648206594203522 | Q851390,BEB 202508,skipped: no valid 034
987013617672405171,https://www.nli.org.il/he/authorities/987013617672405171,20250902-20250908,live,dms-missing-leading-zero,[] d=E24203 e=E24203 f=N482917 g=N482917,d=E0024203 e=E0024203 f=N0482917 g=N0482917,Chartrettes (France),שארטרט (צרפת),75145542384596640701 | Q271985,BEB 202508,skipped: no valid 034
987013617672605171,https://www.nli.org.il/he/authorities/987013617672605171,20250902-20250908,live,dms-missing-leading-zero,[] d=E41023 e=E41023 f=N482427 g=N482427,d=E0041023 e=E0041023 f=N0482427 g=N0482427,Charmont-sous-Barbuise (France),שרמון-סו-ברבויז (צרפת),248091826 | Q548217,BEB 202508,skipped: no valid 034
987013617673905171,https://www.nli.org.il/he/authorities/987013617673905171,20250902-20250908,live,dms-missing-leading-zero,[] d=E24416 e=E24416 f=N480253 g=N480253,d=E0024416 e=E0024416 f=N0480253 g=N0480253,Cepoy (France),ספואה (צרפת),8892157226608485410008 | Q947185,BEB 202508,skipped: no valid 034
987013617674505171,https://www.nli.org.il/he/authorities/987013617674505171,20250902-20250908,live,dms-missing-leading-zero,[] d=W03006 e=W03006 f=N445342 g=N445342,d=W0003006 e=W0003006 f=N0445342 g=N0445342,Carbon-Blanc,קרבון-בלאן,2043171935876716040003 | Q452472,BEB 202508,skipped: no valid 034
987013617676805171,https://www.nli.org.il/he/authorities/987013617676805171,20250902-20250908,live,dms-missing-leading-zero,[] d=E22435 e=E22435 f=N505744 g=N505744,d=E0022435 e=E0022435 f=N0505744 g=N0505744,"Bierne (Nord, France)","ביירן (נור, צרפת)",61144647645491100512 | Q888374,BEB 202508,skipped: no valid 034
987013617677605171,https://www.nli.org.il/he/authorities/987013617677605171,20250902-20250908,live,dms-missing-leading-zero,[] d=E02956 e=E02956 f=N491349 g=N491349,d=E0002956 e=E0002956 f=N0491349 g=N0491349,Lieurey (France),ליוריי (צרפת),2876175417528204080001 | Q625434,BEB 202508,skipped: no valid 034
987013617669305171,https://www.nli.org.il/he/authorities/987013617669305171,20250902-20250908,live,dms-missing-leading-zero,[] d=E25758 e=E25758 f=N480010 g=N480010,d=E0025758 e=E0025758 f=N0480010 g=N0480010,Chuelles (France),שואל (צרפת),83175417561104080005 | Q1167893,BEB 202508,skipped: no valid 034
987013617669505171,https://www.nli.org.il/he/authorities/987013617669505171,20250902-20250908,live,dms-missing-leading-zero,[] d=E12217 e=E12217 f=N472951 g=N472951,d=E0012217 e=E0012217 f=N0472951 g=N0472951,Chitenay (France),שיטנה (צרפת),71144647647276569743 | Q1135543,BEB 202508,skipped: no valid 034
987013617670105171,https://www.nli.org.il/he/authorities/987013617670105171,20250902-20250908,live,dms-missing-leading-zero,[] d=W01836 e=W01836 f=N451527 g=N451527,d=W0001836 e=W0001836 f=N0451527 g=N0451527,Chepniers (France),שפנייה (צרפת),1692175417563004080007 | Q1078739,BEB 202508,skipped: no valid 034
987013617672205171,https://www.nli.org.il/he/authorities/987013617672205171,20250902-20250908,live,dms-missing-leading-zero,[] d=E70201 e=E70201 f=N482140 g=N482140,d=E0070201 e=E0070201 f=N0482140 g=N0482140,Chatas (France),שטה (צרפת),8604175417618804080007 | Q1095746,BEB 202508,skipped: no valid 034
987013617673505171,https://www.nli.org.il/he/authorities/987013617673505171,20250902-20250908,live,dms-missing-leading-zero,[] d=E50052 e=E50052 f=N445354 g=N445354,d=E0050052 e=E0050052 f=N0445354 g=N0445354,Chabeuil (France),שאביי (צרפת),247832062 | Q844850,BEB 202508,skipped: no valid 034
987013617674705171,https://www.nli.org.il/he/authorities/987013617674705171,20250902-20250908,live,dms-missing-leading-zero,[] d=W01952 e=W01952 f=N444240 g=N444240,d=W0001952 e=W0001952 f=N0444240 g=N0444240,Capian (France),קאפיאן (צרפת),9328175417572004080002 | Q327253,BEB 202508,skipped: no valid 034
987013617675105171,https://www.nli.org.il/he/authorities/987013617675105171,20250902-20250908,live,dms-missing-leading-zero,[] d=E64510 e=E64510 f=N433720 g=N433720,d=E0064510 e=E0064510 f=N0433720 g=N0433720,"Callian (Var, France)","קליאן (ואר, צרפת)",353144783150113435879 | Q817728,BEB 202508,skipped: no valid 034
987013617677405171,https://www.nli.org.il/he/authorities/987013617677405171,20250902-20250908,live,dms-missing-leading-zero,[] d=E15950 e=E15950 f=N492213 g=N492213,d=E0015950 e=E0015950 f=N0492213 g=N0492213,Auneuil (France),אוניי (צרפת),4322175417566104080009 | Q28211277,BEB 202508,skipped: no valid 034
987013617678205171,https://www.nli.org.il/he/authorities/987013617678205171,20250902-20250908,live,dms-missing-leading-zero,[] d=E62426 e=E62426 f=N485537 g=N485537,d=E0062426 e=E0062426 f=N0485537 g=N0485537,Bacourt (France),בקור (צרפת),6348175417616304080000 | Q21634,BEB 202508,skipped: no valid 034
987013617679305171,https://www.nli.org.il/he/authorities/987013617679305171,20250902-20250908,live,dms-missing-leading-zero,[] d=E53510 e=E53510 f=N470805 g=N470805,d=E0053510 e=E0053510 f=N0470805 g=N0470805,Audelange (France),אודלנג' (צרפת),1685175417610904080008 | Q633726,BEB 202508,skipped: no valid 034
987013617680105171,https://www.nli.org.il/he/authorities/987013617680105171,20250902-20250908,live,dms-missing-leading-zero,[] d=E62926 e=E62926 f=N484257 g=N484257,d=E0062926 e=E0062926 f=N0484257 g=N0484257,Athienville (France),אתיינוויל (צרפת),1295159474161827660697 | Q473027,BEB 202508,skipped: no valid 034
987013617680805171,https://www.nli.org.il/he/authorities/987013617680805171,20250902-20250908,live,dms-missing-leading-zero,[] d=E33249 e=E33249 f=N472733 g=N472733,d=E0033249 e=E0033249 f=N0472733 g=N0472733,Armes (France),ארם (צרפת),4011175417553704080002 | Q4956,beb 202508,skipped: no valid 034
987013617681505171,https://www.nli.org.il/he/authorities/987013617681505171,20250902-20250908,live,dms-missing-leading-zero,[] d=E13035 e=E13035 f=N481015 g=N481015,d=E0013035 e=E0013035 f=N0481015 g=N0481015,"Bullainville (Eure-et-Loir, France)","בולנוויל (אר ולואר, צרפת)",3827175417613504080000 | Q1343969,beb 202508,skipped: no valid 034
987013617681905171,https://www.nli.org.il/he/authorities/987013617681905171,20250902-20250908,live,dms-missing-leading-zero,[] d=E61344 e=E61344 f=N464418 g=N464418,d=E0061344 e=E0061344 f=N0464418 g=N0464418,Brey-et-Maison-du-Bois (France),בריי-א-מזון-די-בואה (צרפת),5728175417531504080006 | Q838857,beb 202508,skipped: no valid 034
987013617081505171,https://www.nli.org.il/he/authorities/987013617081505171,20250902-20250908,live,dms-missing-leading-zero,[geonames] d=E155537 e=E155537 f=N483149 g=N483149,d=E0155537 e=E0155537 f=N0483149 g=N0483149,Ziersdorf (Austria),צירסדורף (אוסטריה),242268434 | Q199201,BMC 202508,skipped: no valid 034
987013617669905171,https://www.nli.org.il/he/authorities/987013617669905171,20250902-20250908,live,dms-missing-leading-zero,[] d=E50751 e=E50751 f=N483143 g=N483143,d=E0050751 e=E0050751 f=N0483143 g=N0483143,"Chevillon (Haute-Marne, France)","שבייו (הוט-מארן, צרפת)",240085031 | Q750549,BEB 202508,skipped: no valid 034
987013617672905171,https://www.nli.org.il/he/authorities/987013617672905171,20250902-20250908,live,dms-missing-leading-zero,[] d=E03051 e=E03051 f=N474430 g=N474430,d=E0003051 e=E0003051 f=N0474430 g=N0474430,Chahaignes (France),שאהניין (צרפת),6506175417532404080000 | Q1224415,BEB 202508,skipped: no valid 034
987013617674105171,https://www.nli.org.il/he/authorities/987013617674105171,20250902-20250908,live,dms-missing-leading-zero,[] d=E12011 e=E12011 f=N443323 g=N443323,d=E0012011 e=E0012011 f=N0443323 g=N0443323,Catus (France),קטוס (צרפת),9042154076012411860008 | Q1381814,BEB 202508,skipped: no valid 034
987013617676405171,https://www.nli.org.il/he/authorities/987013617676405171,20250902-20250908,live,dms-missing-leading-zero,[] d=E05813 e=E05813 f=N480109 g=N480109,d=E0005813 e=E0005813 f=N0480109 g=N0480109,Boursay (France),בורסה (צרפת),64148570479824310312 | Q1135595,BEB 202508,skipped: no valid 034
987013617677905171,https://www.nli.org.il/he/authorities/987013617677905171,20250902-20250908,live,dms-missing-leading-zero,[] d=E24350 e=E24350 f=N491023 g=N491023,d=E0024350 e=E0024350 f=N0491023 g=N0491023,"Baron (Oise, France)","ברון (אויס, צרפת)",63171395345830520176 | Q1346788,BEB 202508,skipped: no valid 034
987013617681705171,https://www.nli.org.il/he/authorities/987013617681705171,20250902-20250908,live,dms-missing-leading-zero,[] d=E55320 e=E55320 f=N454328 g=N454328,d=E0055320 e=E0055320 f=N0454328 g=N0454328,Brison-Saint-Innocent (France),בריזון-סן-אינוסן (צרפת),5150746797516300075 | Q736219,beb 202508,skipped: no valid 034
987013617069005171,https://www.nli.org.il/he/authorities/987013617069005171,20250909-20250915,live,dms-missing-leading-zero,[geonames] d=E224151 e=E224151 f=N495813 g=N495813,d=E0224151 e=E0224151 f=N0495813 g=N0495813,"Morawsko (Województwo Podkarpackie, Poland)","מורבסקו (מחוז התת-קרפטיים, פולין)",Q3044750,BMC 202509,skipped: no valid 034
987013617653005171,https://www.nli.org.il/he/authorities/987013617653005171,20250909-20250915,live,dms-missing-leading-zero,[] d=E53730 e=E53730 f=N444936 g=N444936,d=E0053730 e=E0053730 f=N0444936 g=N0444936,Clelles (France),קלל (צרפת),829144783198883486397 | Q1011535,BEB 202509,skipped: no valid 034
987013617653205171,https://www.nli.org.il/he/authorities/987013617653205171,20250909-20250915,live,dms-missing-leading-zero,[] d=E25047 e=E25047 f=N492634 g=N492634,d=E0025047 e=E0025047 f=N0492634 g=N0492634,Clairoix (France),קלרואה (צרפת),246987374 | Q669796,BEB 202509,skipped: no valid 034
987013617652305171,https://www.nli.org.il/he/authorities/987013617652305171,20250909-20250915,live,dms-missing-leading-zero,[] d=E21218 e=E21218 f=N485816 g=N485816,d=E0021218 e=E0021218 f=N0485816 g=N0485816,Cormeilles-en-Parisis (France),קורמיי-אן-פריזי (צרפת),122699676 | Q841957,BEB 202509,skipped: no valid 034
987013617652405171,https://www.nli.org.il/he/authorities/987013617652405171,20250909-20250915,live,dms-missing-leading-zero,[] d=E62043 e=E62043 f=N492711 g=N492711,d=E0062043 e=E0062043 f=N0492711 g=N0492711,Contz-les-Bains (France),קונץ-לה-בן (צרפת),244731451 | Q21681,BEB 202509,skipped: no valid 034
987013617653105171,https://www.nli.org.il/he/authorities/987013617653105171,20250909-20250915,live,dms-missing-leading-zero,[] d=E55300 e=E55300 f=N460300 g=N460300,d=E0055300 e=E0055300 f=N0460300 g=N0460300,Clarafond-Arcine (France),קלראפונד-ארסין (צרפת),125144647648907114792 | Q636267,BEB 202509,skipped: no valid 034
987013617064205171,https://www.nli.org.il/he/authorities/987013617064205171,20250923-20250929,live,dms-missing-leading-zero,[geonames] d=E165309 e=E165309 f=N483038 g=N483038,d=E0165309 e=E0165309 f=N0483038 g=N0483038,"Sierndorf an der March (Jedenspeigen, Austria)","זירנדורף אן דר מארך (יידנשפייגן, אוסטריה)",Q87071072,BMC 202509,skipped: no valid 034
987013617064305171,https://www.nli.org.il/he/authorities/987013617064305171,20250923-20250929,live,dms-missing-leading-zero,[geonames] d=E205546 e=E205546 f=N500806 g=N500806,d=E0205546 e=E0205546 f=N0500806 g=N0500806,Sieradza (Poland),שייראדזה (פולין),Q7511175,BMC 202509,skipped: no valid 034
987013624129905171,https://www.nli.org.il/he/authorities/987013624129905171,20250923-20250929,live,dms-missing-leading-zero,[] d=E40233 e=E40233 f=N460238 g=N460238,d=E0040233 e=E0040233 f=N0460238 g=N0460238,Riorges (France),ריורז' (צרפת),304650995 | Q1107304,BEB 202509,skipped: no valid 034
987013624130805171,https://www.nli.org.il/he/authorities/987013624130805171,20250923-20250929,live,dms-missing-leading-zero,[] d=E12454 e=E12454 f=N490954 g=N490954,d=E0012454 e=E0012454 f=N0490954 g=N0490954,Port-Mort (France),פור-מור (צרפת),4672175417566604080001 | Q613509,BEB 202509,skipped: no valid 034
