recordId	period	category	bucket	action	confidence	note	heading	headingHeb	kimaId	kimaRom	kimaHeb	movedKm	nliCoords	kimaCoords	n034	src034	decision	decisionNote	nliWd	kimaWd	sameWd	featureType	featureEvidence	extentKm	nliWdLabel	kimaWdLabel	nliWdCoord	kimaWdCoord	dNliWd_Nli	dNliWd_Kima	dKimaWd_Kima	dKimaWd_Nli	nliWdNameOk	kimaWdNameOk	nliWdSrc	kimaWdSrc	fixedNliCoords	fix034	bboxHalfDiagKm
987007534266705171	20250129-20250204	location-move	extended-feature	apply-new	high	two points on one Q104437 P31=river (extent ~3190 km)	Yukon River (Yukon and Alaska)	נהר יוקון (יוקון ואלסקה)	3690	Yukon River (Yukon and Alaska)	נהר יוקון (יוקון ואלסקה)	1603.9	[62.5986, -164.8]	[60.5419, -134.5192]	1	gooearth	apply-new		Q104437	Q104437	True	extended	Q104437 P31=river	3190.0	Yukon River	Yukon River	[60.5419, -134.5192]	[60.5419, -134.5192]	1603.9	0.0	0.0	1603.9	True	True	024	geonames:5878555			0.0
987007551173805171	20250129-20250204	location-move	homonym	apply-new	medium	"Kima linked to a same-named entity elsewhere: Kima Q7401492 ""Saint Johns River"" is 2873 km from NLI's self-consistent Q1677915 ""St. Johns River"""	Saint Johns River (Fla.)	נהר סנט ג'ונס (פלורידה)	2027	Saint Johns River (Fla.)	נהר סנט ג'ונס (פלורידה)	2873.2	[30.40139, -81.40083]	[12.05, -61.75]	1	gooearth	apply-new		Q1677915	Q7401492	False	extended	Q1677915 P31=river; Q7401492 P31=river; move 2873 km exceeds extent	499.0	St. Johns River	Saint Johns River	[30.4014, -81.4008]	[12.05, -61.75]	0.0	2873.2	0.0	2873.2	True	True	024	WD			0.0
987007532344305171	20250129-20250204	location-move	homonym	apply-new	medium	"Kima linked to a same-named entity elsewhere: Kima Q720011 ""Boston Harbor"" is 4060 km from NLI's self-consistent Q894564 ""Boston Harbor"""	Boston Harbor (Mass.)	נמל בוסטון (מסצ'וסטס)	4126	Boston Harbor (Mass.)	נמל בוסטון (מסצ'וסטס)	4060.2	[42.34167, -70.96611]	[47.13843, -122.90097]	1	gooearth	apply-new		Q894564	Q720011	False	extended	Q894564 P31=bay; Q720011 P31=unincorporated community; move 4060 km exceeds extent		Boston Harbor	Boston Harbor	[42.341666666667, -70.966111111111]	[47.138672222222, -122.90117777778]	0.0	4060.2	0.0	4060.2	True	True	024	geonames:5787824			0.0
987007543682905171	20250129-20250204	location-move	homonym	apply-new	medium	"Kima linked to a same-named entity elsewhere: Kima Q35732988 ""Monticello"" is 7082 km from NLI's self-consistent Q199618 ""Monticello"""	Monticello (Va.)	מונטיצ'לו (וירג'יניה)	2982	Monticello (Va.)	מונטיצ'לו (וירג'יניה)	7082.3	[38.01031, -78.45233]	[42.61705, 8.95477]	1	gooearth	apply-new		Q199618	Q35732988	False	point	Q35732988 P31=human settlement	3.2	Monticello	Monticello	[38.010305555555554, -78.45233333333333]	[42.616944444444, 8.9547222222222]	0.0	7082.3	0.0	7082.3	True	True	024	geonames:2992470			0.0
987007553056005171	20250129-20250204	location-move	extended-feature	apply-new	high	two points on one Q1124056 P31=river (extent ~25 km)	Concord River (Mass.)	נהר קונקורד (מסצ'וסטס)	1233	Concord River (Mass.)	נהר קונקורד (מסצ'וסטס)	20.4	[42.465, -71.35833]	[42.64388889, -71.30361111]	1	gooearth	river		Q1124056	Q1124056	True	extended	Q1124056 P31=river	24.9	Concord River	Concord River	[42.6464802, -71.3025605]	[42.6464802, -71.3025605]	20.7	0.3	0.3	20.7	True	True	024	geonames:4933759			0.0
987007553466805171	20250129-20250204	location-move	extended-feature	apply-new	medium	two points on one Q1517373 P31=barrier island / island / island group (extent unknown)	Outer Banks (N.C.)	אואטר בנקס (קרולינה הצפונית)	2818	Outer Banks (N.C.)	אואטר בנקס (צפון קרולינה)	37.5	[35.23333, -75.53028]	[35.5668467, -75.4684908]	1	gooearth	region		Q1517373	Q1517373	True	extended	Q1517373 P31=barrier island / island / island group		Outer Banks	Outer Banks	[35.5668467, -75.4684908]	[35.5668467, -75.4684908]	37.5	0.0	0.0	37.5	True	True	024	geonames:4483663			0.0
987007534295705171	20250129-20250204	location-move	nli-coords-wrong	keep-existing+report	high	Wikidata Q34696004 is 0 km from Kima, 396 km from NLI	Big Thicket (Tex.)	ביג ת'יקט (טקסס)	3307	Big Thicket (Tex.)	ביג ת'יקט (טקסס)	396.2	[31.11323, -98.43754]	[30.5475, -94.34]	1	gooearth	keep-existing		Q34696004	Q34696004	True	extended	Q34696004 P31=forest; move 396 km exceeds extent		Big Thicket	Big Thicket	[30.5475, -94.34]	[30.5475, -94.34]	396.2	0.0	0.0	396.2	True	True	024	WD			0.0
987007533762805171	20250129-20250204	location-move	extended-feature	apply-new	high	two points on one Q765836 P31=river (extent ~300 km)	Hunter River (N.S.W.)	נהר האנטר (ניו סאות' ויילס)	1359	Hunter River (N.S.W.)	נהר האנטר (ניו סאות' ויילס)	118.4	[-32.91861, 151.79222]	[-31.89319, 151.450628]	1	gooearth	apply-new		Q765836	Q3143359	False	extended	Q765836 P31=river; Q3143359 P31=municipal government in Canada / locality	300.0	Hunter River	Hunter River	[-31.89319, 151.450628]	[46.35, -63.35]	118.4	0.0	16647.4	16692.1	True	True	024	geonames:5978638			0.0
987007536281305171	20250129-20250204	location-move	extended-feature	apply-new	high	two points on one Q811142 P31=mountain range / plateau (extent ~99 km)	Jos Plateau (Nigeria)	מישור ג'וס (ניגריה)	2681	Jos Plateau (Nigeria)	מישור ג'וס (ניגריה)	66.4	[10.0, 9.5]	[9.5667, 9.0833]	1	gooearth	region		Q811142	Q811142	True	extended	Q811142 P31=mountain range / plateau	99.5	Jos Plateau	Jos Plateau	[9.5667, 9.0833]	[9.5667, 9.0833]	66.4	0.0	0.0	66.4	True	True	024	WD			0.0
987007536372205171	20250129-20250204	location-move	extended-feature	apply-new	high	two points on one Q466298 P31=river (extent ~220 km)	Price River (Utah)	נהר פרייס (יוטה)	2217	Price River (Utah)	נהר פרייס (יוטה)	110.4	[39.78691, -111.12323]	[39.1794, -110.106]	1	gooearth	river		Q466298	Q466298	True	extended	Q466298 P31=river	220.0	Price River	Price River	[39.1794, -110.106]	[39.1794, -110.106]	110.4	0.0	0.0	110.4	True	True	024	WD			0.0
987007545796705171	20250129-20250204	location-move	extended-feature	apply-new	high	two points on one Q968640 P31=river (extent ~423 km)	Klamath River (Or. and Calif.)	נהר קלמט (אורגון וקליפורניה)	87053	Klamath River (Or. and Calif.)	נהר קלמט (אורגון וקליפורניה)	203.5	[41.54694, -124.08333]	[42.191388888889, -121.78277777778]	1	gooearth	river		Q968640	Q968640	True	extended	Q968640 P31=river	423.0	Klamath River	Klamath River	[42.191388888889, -121.78277777778]	[42.191388888889, -121.78277777778]	203.5	0.0	0.0	203.5	True	True	024	WD			0.0
987007543522205171	20250129-20250204	location-move	extended-feature	apply-new	high	two points on one Q4915 P31=river (extent ~1579 km)	Ohio River	אוהיו (נהר)	2857	Ohio River	אוהיו (נהר)	878.6	[36.9867, -89.1311]	[40.4430066, -80.0171244]	1	gooearth	river		Q4915	Q4915	True	extended	Q4915 P31=river; Kima LocationTypeId=2	1579.0	Ohio River	Ohio River	[40.4430066, -80.0171244]	[40.4430066, -80.0171244]	878.6	0.0	0.0	878.6	True	True	024	WD			0.0
987007561062905171	20250129-20250204	location-move	nli-coords-wrong	keep-existing+report	medium	Wikidata Q1111219 (NLI only) is 0 km from Kima, 42 km from NLI	Himera (Extinct city)	הימרה (עיר קדומה)	4837	Himera (Extinct city)	הימרה (עיר קדומה)	42.6	[37.6594, 14.1046]	[37.970555, 13.822206]	1	gooearth	keep-existing		Q1111219		False	point	Q1111219 P31=Ancient Greek archaeological site / polis / archaeological park	0.0	Himera		[37.96805555555556, 13.821666666666667]		42.4	0.3			True		024				0.0
987007284890205171	20250129-20250204	location-move	extended-feature	apply-new	high	two points on one Q1265 P31=river (extent ~2334 km)	Colorado River (Colo.-Mexico)	נהר הקולורדו (קולורדו-מקסיקו)	1207	Colorado River (Colo.-Mexico)	נהר הקולורדו (קולורדו-מקסיקו)	1254.1	[31.8154, -114.804]	[40.4722, -105.8261]	1	gooearth	river		Q1265	Q1265	True	extended	Q1265 P31=river	2334.0	Colorado River	Colorado River	[40.4722, -105.8261]	[40.4722, -105.8261]	1254.1	0.0	0.0	1254.1	True	True	024	geonames:4013157			0.0
987007531902605171	20250129-20250204	location-move	extended-feature	apply-new	high	two points on one Q41507 P31=mountain range / physiographic section (extent ~400 km)	Green Mountains (Vt.)	הרים הירוקים (ורמונט)	3222	Green Mountains (Vt.)	ההרים הירוקים (ורמונט)	75.0	[44.79167, -72.58278]	[44.14549, -72.85398]	1	gooearth	apply-new		Q41507	Q35704075	False	extended	Q41507 P31=mountain range / physiographic section; Q35704075 P31=mountain range / physiographic section	400.0	Green Mountains	Green Mountains	[44.791666666667, -72.582777777778]	[44.791666666667, -72.582777777778]	0.0	75.0	75.0	0.0	True	True	024	WD			0.0
987007551287205171	20250129-20250204	location-move	extended-feature	apply-new	high	two points on one Q1544388 P31=mountain range (extent ~400 km)	Wasatch Range (Utah and Idaho)	הרי וואסאץ' (יוטה ואיידהו)	3631	Wasatch Range (Utah and Idaho)	הרי וואסאץ' (אוטה ואידהו)	74.5	[39.82139, -111.75972]	[40.49, -111.69611111111111]	1	gooearth	keep-existing		Q1544388	Q1544388	True	extended	Q1544388 P31=mountain range	400.0	Wasatch Range	Wasatch Range	[40.49, -111.69611111111111]	[40.49, -111.69611111111111]	74.5	0.0	0.0	74.5	True	True	024	WD			0.0
987007566588405171	20250129-20250204	location-move	nli-coords-wrong	keep-existing+report	high	Wikidata Q885558 is 0 km from Kima, 20 km from NLI	Blue Mountains National Park (N.S.W.)	הפארק הלאומי ההרים הכחולים (ניו סאות' ויילס)	69609	Blue Mountains National Park (N.S.W.)	הפארק הלאומי ההרים הכחולים (ניו סאות' ויילס)	20.4	[-33.79722, 150.44528]	[-33.615, 150.4177778]	1	gooearth	region		Q885558	Q885558	True	point	Q885558 P31=national park of Australia / locality / national park	56.1	Blue Mountains National Park	Blue Mountains National Park	[-33.615, 150.4177778]	[-33.615, 150.4177778]	20.4	0.0	0.0	20.4	True	True	024	WD			0.0
987007565292205171	20250129-20250204	location-move	extended-feature	apply-new	high	two points on one Q639912 P31=peninsula (extent ~60 km)	Istria (Croatia and Slovenia)	איסטריה (קרואטיה וסלובניה)	2658	Istria (Croatia and Slovenia)	איסטריה (קרואטיה וסלובניה)	30.0	[45.26111, 13.90444]	[45, 14]	1	gooearth	region		Q639912	Q58268	False	extended	Q639912 P31=peninsula; Q58268 P31=county of Croatia	59.8	Istria	Istria County	[45.2, 13.9]	[45.239166666667, 13.938611111111]	6.8	23.6	27.0	3.6	True	True	024	geonames:3337514			0.0
987007565185505171	20250129-20250204	location-move	nli-coords-wrong	keep-existing+report	high	Wikidata Q2777355 is 0 km from Kima, 55 km from NLI	Me'ir Shfeya (Israel)	מאיר שפיה (ישראל)	16104	Me'ir Shfeya (Israel)	מאיר שפיה (ישראל)	55.1	[32.10197, 34.87391]	[32.590338888889, 34.970638888889]	1	gooearth	keep-existing		Q2777355	Q2777355	True	point	Q2777355 P31=youth village / boarding school		Meir Shfeya	Meir Shfeya	[32.590338888889, 34.970638888889]	[32.590338888889, 34.970638888889]	55.1	0.0	0.0	55.1	True	True	024	WD			0.1
987007549317505171	20250129-20250204	location-move	kima-wd-wrong	apply-new	high	"Kima WD -> Q7428276 = ""Hierapolis"" does not match the name; NLI WD Q4228288 = ""Yiftahel"""	Yiftahel Site (Israel)	אתר יפתחאל (ישראל)	5176	Yiftahel Site (Israel)	אתר יפתחאל (ישראל)	797.6	[32.7554, 35.2277]	[37.925, 29.125833333333]	1	gooearth	keep-existing		Q4228288	Q7428276	False	point	Q4228288 P31=archaeological site; Q7428276 P31=archaeological site		Yiftahel	Hierapolis	[32.7554, 35.2277]	[37.925, 29.125833333333]	0.0	797.6	0.0	797.6	True	False	024	WD			0.0
987007535703205171	20250129-20250204	location-move	nli-coords-wrong	keep-existing+report	medium	Kima WD -> Q30670445 (Kima only) is 0 km from Kima, 111 km from NLI	Horn (Germany)	הורן (גרמניה)	19161	Horn (Germany)	הורן (גרמניה)	111.3	[51.87276, 8.94542]	[51.9, 10.566666666667]	1	gooearth	research			Q30670445	False					Horn		[51.9, 10.566666666667]			0.0	111.3		True		WD			0.2
987007555139705171	20250129-20250204	location-move	homonym	apply-new	medium	"Kima geonames:3377408 -> Q741134 ""Linden"" is a same-named place 4163 km from the NLI point; NLI heading qualifier disambiguates"	Linden (N.J.)	לינדן (ניו ג'רזי)	12809	Linden (N.J.)	לינדן (ניו ג'רזי)	4163.2	[40.62194, -74.24472]	[6.00809, -58.30714]	1	geonames	apply-new			Q741134	False	point	Q741134 P31=city			Linden		[6, -58.3]			1.2	4164.3		True		geonames:3377408			0.0
987012219373405171	20250129-20250204	location-move	nli-coords-wrong	keep-existing+report	medium	Kima WD -> Q1058956 (Kima only) is 0 km from Kima, 276 km from NLI	Heilongjiang Sheng (China)	חיילונגג'יאנג (סין)	10834	Heilongjiang Sheng (China)	חיילונגג'יאנג (סין)	275.8	[48.0, 128.0]	[45.707, 126.617]	1	geonet				Q1058956	False					Heilongjiang University		[45.706944444444446, 126.61694444444444]			0.0	275.8		True		WD			0.0
987007554800205171	20250129-20250204	location-move	nli-034-dropped-zero	keep-existing+report	high	NLI 034 fraction lost a leading 0 ($d 002.698931 -> 002.0698931); corrected centre is 1.2 km from Kima	Versailles (France)	ורסיי (צרפת)	952	Versailles (France)	ורסיי (צרפת)	21.9	[48.80387, 2.4337]	[48.805, 2.135]	1	gooearth			Q621	Q621	True	point	Q621 P31=commune of France	5.8	Versailles	Versailles	[48.805, 2.135]	[48.805, 2.135]	21.9	0.0	0.0	21.9	True	True	024	WD	[48.80387, 2.11918]	$d 002.698931 -> 002.0698931	19.6
987007550542405171	20250129-20250204	location-move	extended-feature	apply-new	high	two points on one Q58771 P31=county of Arizona (extent ~192 km)	Apache County (Ariz.)	מחוז אפאצ'י (אריזונה)	11829	Apache County (Ariz.)	מחוז אפאצ'י (אריזונה)	46.6	[35.00833, -109.37556]	[35.423888888889, -109.4425]	1	geonames			Q58771	Q58771	True	extended	Q58771 P31=county of Arizona	192.3	Apache County	Apache County	[35.423888888889, -109.4425]	[35.423888888889, -109.4425]	46.6	0.0	0.0	46.6	True	True	024	WD			0.0
987007557267305171	20250129-20250204	location-move	no-wd	research	low	no Wikidata id on either side	Geneva (N.Y.)	ז'נבה (ניו יורק)	6166	Geneva (N.Y.)	ז'נבה (ניו יורק)	6283.7	[42.86889, -76.97778]	[46.20222, 6.14569]	1	geonames				Q30343751	False					Thomson Reuters (Switzerland)								False		geonames:2660646			0.0
987007564322205171	20250129-20250204	location-move	nli-coords-wrong	keep-existing+report	high	Wikidata Q2865 is 0 km from Kima, 125 km from NLI	Kassel (Germany)	קאסל (גרמניה)	8873	Kassel (Germany)	קאסל (גרמניה)	124.9	[50.20017, 9.28866]	[51.315777777778, 9.4979166666667]	1	gooearth			Q2865	Q2865	True	point	Q2865 P31=big city / residenz / major regional center / urban municipality in Germany / urban district of Hesse / district capital	11.7	Kassel	Kassel	[51.315777777778, 9.4979166666667]	[51.315777777778, 9.4979166666667]	124.9	0.0	0.0	124.9	True	True	024	WD			2.2
987007284803205171	20250212-20250218	location-move	nli-coords-wrong	keep-existing+report	high	Wikidata Q125309 is 3 km from Kima, 59 km from NLI	Chad, Lake	צ'אד, אגם	1220	Chad, Lake	צ'אד, אגם	55.8	[13.0, 14.0]	[13.099263031281719, 14.504634512569485]	1	gooearth			Q125309	Q125309	True	extended	Q125309 P31=endorheic lake / aeolian lake / lake; Kima LocationTypeId=2; move 56 km exceeds extent	44.3	Lake Chad	Lake Chad	[13.097886246756108, 14.533807443844074]	[13.097886246756108, 14.533807443844074]	58.8	3.2	3.2	58.8	True	True	024	WD			0.0
987007284732105171	20250212-20250218	location-move	extended-feature	apply-new	high	two points on one Q2251 P31=river / main stem (extent ~2000 km)	Columbia River	נהר קולומביה	1210	Columbia River	נהר קולומביה	750.7	[46.2442, -124.0569]	[50.2167, -115.85]	1	gooearth			Q2251		False	extended	Q2251 P31=river / main stem	2000.0	Columbia River		[50.2167, -115.85]		750.7	0.0			True		024				0.0
987007292903905171	20250212-20250218	location-move	homonym	research	medium	"two same-named entities: NLI Q2636724 ""Alamo Mission"" vs Kima Q981989 ""Alamo"""	Alamo (San Antonio, Tex.)	אלאמו (סן אנטוניו, טקסס)	1912	Alamo (San Antonio, Tex.)	אלאמו (סן אנטוניו, טקסס)	362.2	[29.42583, -98.48611]	[26.185, -98.117777777778]	1	gooearth			Q2636724	Q981989	False	extended	Q2636724 P31=mission station / fortification; Q981989 P31=city in the United States; move 362 km exceeds extent	5.0	Alamo Mission	Alamo	[29.425833, -98.486111]	[26.185, -98.117777777778]	0.0	362.2	0.0	362.2	True	True	024	WD			0.0
987007529845105171	20250212-20250218	location-move	extended-feature	apply-new	high	two points on one Q204040 P31=river / border river / transboundary river (extent ~434 km)	Mur River	נהר מורה	72425	Mur River	נהר מורה	285.2	[46.2983, 16.8858]	[47.13, 13.3469]	1	gooearth			Q204040	Q204040	True	extended	Q204040 P31=river / border river / transboundary river	434.0	Mur	Mur	[47.13, 13.3469]	[47.13, 13.3469]	285.2	0.0	0.0	285.2	True	True	024	WD			0.0
987007540908405171	20250212-20250218	location-move	extended-feature	apply-new	high	two points on one Q192583 P31=mountain range (extent ~3500 km)	Great Dividing Range	ההרים המחלקים הגדולים	83078	Great Dividing Range	ההרים המחלקים הגדולים	1278.9	[-36.45, 148.26667]	[-25, 147]	1	gooearth			Q192583	Q192583	True	extended	Q192583 P31=mountain range	3500.0	Great Dividing Range	Great Dividing Range	[-25, 147]	[-25, 147]	1278.9	0.0	0.0	1278.9	True	True	024	WD			0.0
987007529665305171	20250212-20250218	location-move	extended-feature	apply-new	high	two points on one Q193737 P31=river (extent ~1049 km)	Tennessee River	נהר טנסי	2304	Tennessee River	נהר טנסי	438.9	[37.06728, -88.56477]	[35.9592508, -83.8501808]	1	gooearth			Q193737	Q193737	True	extended	Q193737 P31=river; Kima LocationTypeId=2	1049.0	Tennessee River	Tennessee River	[35.9592508, -83.8501808]	[35.9592508, -83.8501808]	438.9	0.0	0.0	438.9	True	True	024	WD			0.0
